-1,western mine open new gold mine australia melbourn april 8 western mine corp hold ltd lt wmng wmc said establish new joint ventur gold mine northern territori cost 21 mln dlr mine known goodal project own 60 pct wmc 40 pct local w r grace co lt gra unit locat 30 km east adelaid river mt bundey wmc said statement said open pit mine convent leach treatment plant expect produc 50 000 ounc gold first year product mid 1988 annual ore capac 750 000 tonn reuter 
+1,u coffe import report system question new york oct 20 voluntari complianc system monitor u coffe import quota view skeptic mani coffe industri said analyst trade sourc mani sector trade includ larg roaster import adam voluntari complianc past subject tremend irregular becam matter trade monitor one analyst said monday nation coffe associ newslett said offic u trade repres implement voluntari complianc system temporarili legisl monitor import tie congression trade bill arrang milar one 1980 coffe import would voluntarili present need document u govern congress approv monitor author coffe arriv without valid certif still allow entri mani believ produc seek add overburden stock situat u other believ ship outsid quota requir lieu monitor control trade sourc said last time lot fals inform submit custom result lot indict fine u custom spokesman said custom good job given tool hand tie author demand form document track merchandis sourc destin said mani see true test whether produc import abid quota system key see whether teeth quota agreement said one major u roaster last time gentleman agreement trade act gentleman said anoth analyst ad without need submit document ball produc hand feel import take advantag voluntari complianc due develop two tier market non member countri buy coffe big discount mani fear dealer buy coffe destin non member countri discount bring u fals label accord custom offici sever green coffe import confess 1985 import coffe fraudul buy non member destin forg land certif relabel navi bean much discrep price one countri anoth produc may tete get rid stock coffe sell non member nation circumv quota provis said pain webber analyst berni savaiko still other believ produc hard press aggrav overburden coffe stock situat u near term would naiv suggest agreement would share conniv think voluntari system seem suffic coupl fact much coffe think pose much threat one trader said reuter 
+1,colombia coffe market flexibl bogota march 12 colombia intend improv market coffe accent flexibl set export registr price financ minist cesar gaviria said speak report announc lower export registr price reintegro 1 10 dlr per lb ex dock new york gaviria said export mechan would agil first stage decid lower reintegro also adopt flexibl polici reintegro allow privat export particip activ colombia coffe export polici said trader said mean export registr price chang often truer reflect market trend gaviria said measur mere respond new market factor sinc return system intern coffe organis ico export quota may occur short term ico talk last month london fail break deadlock introduct export quota suspend februari 1986 gaviria stress colombia necessarili suffer depress price compens lower price increas volum colombia continu export tradit amount coffe 9 6 10 mln bag 60 kilo without agreement among produc said rule much higher volum export 13 5 mln bag mention market circl idea precis disrupt market colombia export record 11 5 mln bag 1985 86 coffe year end last septemb 30 echo gaviria word jorg cardena manag nation coffe grower feder said colombia sought adapt coffe market polici circumst great expect world polici brazil colombia adopt begin emerg agreement among produc forese immedi futur told journalist trade sourc rio today said brazil futur export polici unlik reveal end next week cardena said new ico meet could take place problem hinder agreement recent london talk resolv ask comment reuter report jakarta say indonesia hope colombia could use contact brazil suggest compromis quota issu cardena said brazilian stand quit clear said brazil current quota reflect realiti market allow orderli suppli satisfi demand ad clariti need assess criteria determin cardena said low regist immedi failur london talk trigger widespread fear among dealer immin price war belief produc would go sell coffe quickli possibl happen reuter 
+1,coffe price set continu slide trader london april 2 coffe price look set continu slide near term given lack progress toward new intern coffe organ ico export quota accord accord coffe trader analyst robusta coffe futur dip sharpli 4 1 2 year low yesterday 1 220 stg per tonn basi may posit lack new debat quota ico talk confirm expect effort restor quota would reviv stage said 15 day ico averag composit price fell 99 69 cent lb april 1 lowest 5 1 2 year quota renegoti ico annual septemb council session interim brazilian frost season june august may prove bullish factor stem price weak said futur bounc back low today toward previou trade rang around 1 260 1 270 stg per tonn may market recov yesterday confid blip one trader comment despit today upturn overal trend lower price near futur one trade sourc said market becom increasingli vulner yesterday shakeout held within 1 250 1 350 stg second posit trade rang 22 success session said technic market like declin absorb today brief ralli steep declin toward 1 100 1 050 stg area could foster three figur mental specul may elect push coffe price psycholog 1 000 stg level ad trader said today upturn part due brazil open last night may green coffe export registr wide anticip market came surpris remov prevail uncertainti light trade buy seen morn consequ howev overal trend remain downward test support 1 200 stg expect soon possibl support influenc horizon approach brazil frost season said roaster believ well cover limit activ modest hand mouth purchas gener take produc offer ad central american produc sold bulk current crop robusta produc west africa indonesia need sell coffe april juli shipment could pressur price trader said howev one dealer although see reason bullish advis caution everybodi bearish bullish market 3 100 stg said arthur cherri coffe analyst e f man express doubt price spiral would continu much current level one dlr coffe catastroph mani produc must minimum price cannot fall price drop lowest level sinc septemb 1982 yesterday manufactur plan cut retail price imposs say predict anyth like stage gener food spokesman said manufactur lower price recent anyway respons market weak begin march price 100 gram jar coffe cut 1 55 stg 1 65 stg britain coffe market price continu fall situat would review spokesman ad nestl also plan make addit price cut near futur market seem establish equilibrium look set go much lower nestl spokesman comment coffe plung week mirror tea fell 5 1 2 year low today auction 1 18 stg per kilo medium qualiti trader ad reuter 
+1,fir 87 88 ec beet sugar estim unchang 12 63 mln tonn white equival date text 
-1,bond corp still consid atla mine bail manila april 8 bond corp hold ltd lt bona atla consolid mine develop corp lt atlc mn still hold talk bail packag troubl mine firm atla statement said atla philippin biggest copper produc said hit depress world copper price report net loss 976 38 mln peso year end decemb 1986 compar net loss 1 53 billion 1985 compani said abl cut loss scale copper oper central island cebu start second half 1986 atla said negoti continu acquisit bond compani exist bank loan restructur gold loan memorandum understand sign two side octob last year said bond would acquir atla total loan 275 mln dlr repaid mine compani gold atla said two side also discuss equiti infus atla creation develop fund explor develop compani gold properti central provinc masbat wilson bank gener manag lt bond corp intern ltd hong kong told reuter atla statement negoti reason accur bank said bond corp serious consid sever invest philippin give detail statement atla said develop pre world war two underground mine masbat acceler ore tonnag increas extend oper life least 1993 reuter 
-1,noranda lt talk brunswick miner toronto june 15 noranda inc said contract talk resum today continu 1 600 union worker 63 pct own brunswick mine smelter corp lt bm lead zinc mine lead smelter bathurst new brunswick noranda offici said repli inquiri talk involv mine smelter union local part unit steelwork america minework contract expir juli 1 vote june 22 either author strike ratifi possibl contract offer smelter worker pact expir juli 21 brunswick mine produc 413 800 tonn zinc 206 000 tonn lead last year recoveri rate 70 5 pct zinc 55 6 pct lead concentr produc 238 000 tonn zinc 81 000 tonn lead reuter 
+1,soviet sugar consumpt home brew grow moscow oct 19 sharp rise soviet sugar consumpt sinc start kremlin anti alcohol drive indic home brew cost state 20 billion roubl lost vodka sale pravda said communist parti newspap said sugar sale increas one mln tonn year enough turn two billion bottl moonshin current vodka price 10 roubl bottl said meant illicit alcohol consumpt reach equival 20 billion roubl year annual revenu vodka sale may 1985 anti alchohol decre offici statist show reduct consumpt vodka decept statist count home brew pravda said epidem first engulf villag also firmli settl citi avail natur ga run water privaci made much easier kremlin leader mikhail gorbachev launch anti alcohol campaign shortli take offic march 1985 first step improv soviet econom perform serious hurt drunken among work popul reuter 
+1,grain shipment ussr usda washington march 26 shipment u grain soybean soviet union week end march 19 accord u agricultur depart latest export sale report ussr purchas 2 40 mln tonn u corn deliveri fourth year u ussr grain agreement total shipment third year u ussr grain agreement end septemb 30 amount 152 600 tonn wheat 6 808 100 tonn corn 1 518 700 tonn soybean reuter 
-1,total u copper stock lower januari new york march 3 total copper stock held u rod mill refin includ wirebar cathod scrap rod process materi drop 155 467 000 lb end januari 203 513 000 lb end decemb american bureau metal statist said rod stock held refin rod mill decreas 61 384 000 lb januari 69 986 000 lb decemb cathod inventori rod mill fell 86 456 000 lb januari 124 409 000 lb decemb wirebar stock lower 3 508 000 lb versu 4 913 000 lb decemb decemb rod mill wirebar use nearli doubl 3 148 000 lb januari 1 540 000 lb decemb cathod use mill refin increas 255 266 000 lb januari 238 821 000 lb decemb reuter 
-1,urgent busi propos partnership kuma savimbi kuma savimbi maktoob com fri 8 nov 2002 00 08 28 0000 mail know may embarrass embarrass mean come somebodi never know met even come countri perhap even know ghana note dishonest fruadulet practic well one scam leter ghana africa countri famili distress requir assist write introduc kuma savimbi first son paul edward savimbi murder rebel leader unita rebel movement angola prior father death entrust sum twenti four million unit state dollar us 24m 400kg alluvi gold dust 99 5 puriti deposit secur compani safe keep privileg document first son death first son claus deposit agreement compani say foreign partner allow collect consign behalf henc never want trace amount popular african leader unfortun mention us mother name foreign partner die contact assist us clearanc consign secur compani transfer bank account invest perhap countri money gotten sale diamond father sold arm ammunit firm russia saw golden opportun sinc father kill command mean war soon decid divert convey money destin due happen countri soldier govern functionari loot govern fund properti follow polit crisi forc leav countri ghana mother brother sister cote ivoir present live accra ghana asylum seeker pend outcom applic file behalf attorney travel document depart home affair accord financi law ghana asylum seeker financi right like open bank account make larg invest countri view coupl way money acquir decid invest money african countri involv ghana peac process also involv unit nation peac keep forc angola make fear money invest ghana african countri might loos therefor appeal ask assist transfer money invest purpos either countri countri outsid africa prepar offer 15 total sum effort 85 famili invest ask appeal complet assur money safe soon transfer bank account account wish money transfer outsid africa interest assist pleas contact undersign immedi e mail phone detail forward upon receipt respons expect rapid respons co oper best regard kuma savimbi altern e mail kuma savimbi yahoo com bewar imperson nb transact risk free confid trust watchword work togeth realiz object herebi inform necessari document regard consign rest assur bewar imperson 
+1,soviet union featur u k grain export london march 31 soviet union featur promin u k grain export outsid ec period juli 1 march 13 take combin total 1 10 mln tonn wheat barley destin u k export 7 16 mln tonn home grown cereal author said quot provision custom excis figur soviet total compris 634 000 tonn wheat 472 000 tonn barley grain trader said figur underst shipment alreadi made sever thousand tonn expect total u k grain export ussr season reach 2 5 mln tonn compris 1 5 mln wheat 1 0 mln barley reuter 
+1,cocoa buffer stock compromis gain accept london march 27 final compromis propos cocoa buffer stock rule present intern cocoa organ icco council chairman deni bra kanon swiftli gain accept consum produc member deleg said close nearer ever accept still work produc spokesman mama moham ghana told reuter produc meet european commun ec deleg said ec consum accept packag morn meet predict problem get full consum accept deleg side keen come agreement today last day fortnight long council meet said compromis requir buffer stock purchas non icco member countri cannot exceed 15 pct total buffer stock purchas deleg said non member cocoa issu among contenti rule negoti 15 pct figur five percentag point earlier propos repres concess consum deleg said demand larger allow non member cocoa buffer stock produc want anoth problem area deleg said question price differenti differ origin cocoa bought buffer stock buffer stock manag could fairli compar rel price differ cocoa offer compromis narrow rang differenti origin previou propos detail move deleg describ fiddl adjust may prove signific enough appeas countri satisfi origin propos differenti assign deleg said compromis also state buffer stock purchas day would limit 40 pct nearbi intermedi forward posit deleg said compromis accept council consum produc want buffer stock rule take effect next week soon practic possibl full council schedul meet around 1500 gmt discuss compromis could agre parti satisfi said consum due meet council reuter 
-1,india japan discuss iron ore price new delhi march 5 state own miner metal trade corp send team japan next week negoti iron ore export contract 1987 88 begin april 1 trade sourc said japan biggest buyer indian iron ore import around 23 mln tonn year ask india reduc price current averag 18 dlr tonn sourc said japan said may forc reduc ore import india next year new delhi fail reduc price one sourc said declin give detail reuter 
+1,grain certif redempt put 240 mln bu kansa citi march 9 240 mln bushel govern grain alloc redempt commod certif sinc program began april 30 accord commod credit corpor redempt includ 11 4 mln bushel corn valu 17 0 mln dlr averag per bushel price 1 492 dlr sinc current grain catalog issu decemb 1 ccc wheat redempt total 9 6 mln bushel valu 23 7 mln dlr sinc decemb 1 
-1,slater lt ssi plan u modern toronto april 13 slater industri inc said plan 15 mln dlr modern slater steel corp fort wayn specialti bar divis indiana said modern would involv replac exist bar mill high speed quick chang continu mill new facil lower labor mill cost enhanc product qualiti rang slater said complet date new mill undisclos reuter 
+1,pakistan bid import 100 000 tonn sugar karachi march 30 trade corp pakistan ltd said invit tender april 11 1987 import 100 000 tonn white refin crystal sugar june said cargo consist 15 000 tonn four cargo reach port bin qasim karachi port buyer option may 31 balanc june 30 1987 ad reuter 
+1,lyng say decis taken cabinet council washington march 6 u agricultur secretari richard lyng said decis taken today white hous econom polici council meet speak report return meet lyng said five minut session dealt agricultur issu decis make meet lyng said aid lyng earlier said administr agricultur legisl propos would farm relat topic agenda lyng would comment farm issu discuss ask would respond farm group congressmen urg u offer wheat bonu soviet union lyng said would listen non committ reuter 
-1,australian metal trader link asturiana de zinc brisban march 11 lt metal trader australasia ltd said newli form subsidiari lt austmet ltd group negoti exclus long term contract spain lt asturiana de zinc market zinc metal export metal trader said statement contract would underpin worldwid zinc copper lead trade activ austmet wholli own london base compani u unit stamford connecticut austmet recruit group base metal trader current oper britain u handl asturiana busi past five year said asturiana three year option purchas 25 pct austmet group price independ valuat time exercis metal trader said austmet initi equiti base one mln stg turnov 200 mln australian dlr rise 300 mln first year credit line 30 mln u dlr austmet gener profit juli 1 1 5 2 5 mln dlr net envisag within two year said metal trader said asturiana largest zinc smelt capac europ nearli 200 000 tonn year 99 995 pct high grade zinc avil northern spain metal trader list compani formerli lt pyrotech resourc n l whose chief activ develop market high technolog smelt process invent australia notabl siromelt zinc fume process late 1986 control compani chang expand acquisit metal trade australia asia chang name also market contract miner sand produc lt tio2 corp n l hold 17 5 pct today statement metal trader also said review possibl acquisit miner produc reuter 
+1,usda estim australia wheat crop washington march 9 u agricultur depart forecast australia 1986 87 wheat crop 17 30 mln tonn vs 17 50 mln tonn last month estim 1985 86 output 16 13 mln tonn vs 16 13 mln last month australian wheat export 1986 87 forecast 14 50 mln tonn vs 15 00 mln tonn last month export 1985 86 estim 15 96 mln tonn vs 15 96 mln last month reuter 
+1,usda report 10 572 mln acr conserv washington march 13 u agricultur depart accept 10 572 402 acr highli erod cropland conserv reserv program usda announc latest signup farmer 101 020 farm submit bid total 11 254 837 acr accept bid annual rental payment rang 90 dlr per acr averag 51 17 dlr per acr land enter conserv reserv program inelig farm ten year must plant perman veget cover produc enrol 1 894 764 acr corn base acreag conserv program take advantag corn bonu rental payment offer usda corn bonu paid gener comod certif amount two dlr per bushel base asc program payment yield corn acr corn base accept reserv state show biggest enrol conserv program signup texa approxim 1 225 mln acr follow iowa 1 030 mln acr minnesota 890 000 acr montana 875 000 acr kansa 842 000 acr state show big enrol missouri 646 000 acr north dakota 588 000 acr nebraska 554 000 acr corn belt state illinoi indiana 217 000 acr 116 000 acr respect enrol farm land sign date conserv program total 19 488 587 acr bid previou signup rang 90 dlr per acr averag 45 52 dlr reuter 
+1,cacex deni brazil fcoj price rise rumour rio de janeiro march 4 rise price frozen concentr orang juic fcoj spokesman banco brasil foreign trade depart cacex said respond rumour intern market brazil rais fcoj price rang 1 075 1 150 dlr per tonn reuter 
-1,african union object plan matthey move johannesburg june 18 south african trade union disput subsidiari britain johnson matthey plc compani propos move platinum refineri near johannesburg black tribal homeland 30 000 member mainli black chemic worker industri union said fear plan move bophuthatswana homeland south african union recognis could lead job loss affect wage mass dismiss last year impala platinum hold ltd lt ipla j mine tribal homeland sent world platinum price rocket union said talk manag propos move broken said earlier ballot refineri worker show favour strike move ad final decis taken strike action refineri process platinum metal rustenburg platinum hold ltd world largest platinum produc own matthey rustenburg ltd joint subsidiari johnson matthey rustenburg turn own mine group johannesburg consolid invest co ltd reuter 
+1,ec grant free market barley maiz export london april 9 european commiss authoris export 65 000 tonn free market barley today tender maximum rebat 138 75 european currenc unit 55 000 tonn french maiz 130 ecu grain trader said reject bid breadmak feed wheat said reuter 
+1,oklahoma weekli crop report oklahoma citi march 30 oklahoma weekli usda crop report said cold weather slow crop develop caus cattl death wheat growth halt cold weather rain earli week prevent fertil applic weed spray field west short nitrogen moder insect activ note southwest region wheat condit rate 15 pct fair 84 pct good one pct excel row crop activ slow amid wet condit topsoil moistur rate 30 pct adequ 70 pct surplu subsoil moistur rate 100 pct adequ two day suitabl fieldwork reuter 
+1,malaysia declin state posit cocoa pact kuala lumpur april 1 govern offici malaysia major cocoa produc declin say whether join intern cocoa agreement icca buffer stock rule agre london last week ministri primari industri offici said januari cabinet would decid malaysia particip far decis announc govern said favour join pact local cocoa grower trader told reuter idea certain provis may disadvantag malaysia world fourth largest cocoa produc govern feel pact buffer stock mechan help stabilis price market labour surplus offici said grower trader concern malaysia particip pact requir pay levi export cocoa non member countri icca estim levi around 100 ringgit tonn current price said prepar accept big portion malaysia cocoa export offici estim 112 000 tonn 1986 goe non member grower trader ad also buffer stock measur agreement requir withhold cocoa stock price slump malaysia produc 117 000 tonn cocoa last year might forc withhold 70 000 tonn worth 30 mln ringgit measur long term might affect econom viabil said cost maintain stock high real messi busi govern trade ever occur industri sourc said grower trader also said new buffer stock rule malaysia continu benefit even member pact buffer stock manag also allow buy non member stockpil new rule purchas non member malaysia limit 15 pct total stock malaysia come pressur produc join pact soon offici said note need rush provis allow countri join agreement even later date reuter 
-1,steel firm studi usx lt x unit price hike new york june 18 two major steel compani said studi price increas announc yesterday usx corp uss steelmak divis spokesman armco inc lt bethlehem steel corp lt bs said propos price hike studi yesterday uss said plan rais base price plate product 20 dlr ton five pct effect shipment octob 4 spokesman ltv steel co unit ltv corp lt qltv declin comment ad compani make heavi plate make plate product spokesman lt nation steel corp joint ventur nation intergroup inc lt nii nippon kokan k k said compani product line affect reach later inland steel industri inc lt iad spokesman said compani studi price move usx said increas plate product includ carbon high strength low alloy strip mill alloy plate also said plan 20 dlr ton increas special plate width thick analyst said firm price steel contribut better result nation major steelmak reuter 
+1,uk intervent bd say ec sold 60 500 tonn white sugar rebat 43 147 ecu date text 
-1,magma rais copper price 0 50 ct 66 00 ct new york april 7 magma copper co subsidiari newmont mine corp said rais copper cathod price 0 50 cent 66 00 cent lb effect immedi reuter 
-1,ball lt bll suppli penni blank mint munci ind april 7 ball corp said award one year 12 750 000 dlr contract suppli copper plate zinc penni blank u mint philadelphia denver new contract effect june call ship 23 200 000 pound blank mint philadelphia 7 600 000 pound denver said blank manufactur greenvil tenn ball began suppli blank san francisco west point mint 1981 penni content chang zinc copper reuter 
+1,cuba sugar crop seen least last year london march 13 cuban sugar export figur januari suggest year crop may least larg last year 7 35 mln tonn accord sugar analyst export januari total 733 000 tonn raw valu 725 000 year earlier accord figur receiv intern sugar organ januari first major export month figur thu give good indic current crop said fourth quarter export fell 622 000 tonn 909 000 tonn year earlier cuba destock end 1985 ad trade hous c czarnikow recent estim product year 7 50 mln tonn cuban sugar product third quarter 1986 12 000 tonn give final 1985 86 crop total 7 35 mln tonn compar 1984 85 crop 8 10 mln tonn normal third quarter product cuba hurrican meant last year crop extend export ussr substanti januari 362 000 tonn 489 000 januari 1986 comecon countri receiv 210 000 tonn 80 000 tonn month last year figur receiv iso show bulgaria czechoslovakia poland romania took substanti cuban sugar cuba novemb 1986 export total 158 000 tonn compar 190 000 tonn 1985 decemb total 237 000 tonn 518 000 tonn year calendar year export 1986 also lower 6 69 mln tonn 7 21 mln 1985 lowest level sinc 1980 6 19 mln tonn figur show reuter 
-1,amax zinc co rais dyecast alloy price greenwich conn june 29 amax zinc co divis amax inc said increas price dyecast alloy three five three cent lb effect immedi dyecast alloy three 52 5 cent lb alloy five 53 5 cent lb compani said reuter 
-1,u silver product rose decemb washington april 3 u mine product silver rose 2 295 230 troy ounc decemb 2 181 082 novemb interior depart bureau mine said u import silver decemb 8 458 000 ounc vs 19 950 000 novemb 8 840 000 decemb 1985 silver export total 1 549 000 ounc decemb vs 2 346 000 novemb 1 504 000 ounc decemb 1985 silver mine product 12 month period jan dec 1986 total 31 720 769 ounc vs 39 357 197 ounc produc period 1985 import silver jan dec 1986 total 144 890 000 ounc vs 152 601 000 ounc jan dec 1985 silver export stood 25 114 000 ounc 24 756 000 ounc respect period bureau said reuter 
-1,cominco strike talk still stall trail british columbia june 15 cominco ltd contract negoti schedul week five strike local trail smelter kimberley lead zinc mine union spokesmen said howev leader negoti team tri set inform meet discuss stalem john owen spokesman unit steelwork america local 480 said owen said cominco said strike began may 9 cost five mln canadian dlr day debt servic cost cover revenu said compani estim total lost revenu cominco spokesmen immedi avail comment reuter 
+1,ico pact unlik autumn italian advis triest itali march 3 prospect intern coffe organ ico reach agreement coffe export quota septemb appear dim alberto hess former presid european coffe feder said real goodwil certain deleg go quota hess advis italian foreign affair ministri coffe issu told reuter declin name deleg special meet import export countri end deadlock late yesterday eight day talk set quota ico execut board meet march 30 april 1 full council due meet septemb optimist agreement soon hess said reuter 
-1,belgian ecu coin issu price sale date set brussel march 5 limit belgian issu silver ecu coin face valu five ecu go sale march 23 price 500 belgian franc financ ministri spokesman said gold ecu coin face valu 50 ecu sold day spokesman told reuter price would fix go sale like 8 500 9 000 franc least two mln silver coin sever hundr thousand gold coin mint said sold belgium abroad coin first ever denomin ecu basket compris 12 nation european commun currenc except spanish peseta portugues escudo issu made mark 30th anniversari ec found treati rome month financ minist mark eysken current presid ec council econom financ minist call issu polit act symbol valu aim make commun goal monetari integr concret coin legal tender belgium demand expect come coin collector reuter 
-1,csc industri unit increas price warren ohio march 30 copperweld steel co lt cpsl subsidiari csc industri inc said increas market price level bar semi finish lead product effect juli one hot roll cold finish bar wil increas 25 dlr per net ton semi finish product increas 15 dlr per net ton compani said anticip higher energi raw materi cost combin current market trend cite compani reason increas reuter 
+1,soviet union import grain 86 87 usda washington april 9 u agricultur depart increas estim 1986 87 grain purchas soviet union 28 mln tonn two mln tonn last month monthli report soviet grain situat usda said import higher earlier estim soviet grain buyer activ purchas last month usda said increas purchas somewhat surpris recent higher soviet crop estim increas estim import corn usda said 28 mln tonn total 15 mln tonn wheat 12 mln tonn coars grain remain one mln tonn miscellan grain puls usda said usda note soviet winter grain crop suffer sever winter spring field work delay sever winter believ result averag winter kill usda said grain trade analyst said abnorm winter loss mayb one reason soviet union activ buy grain recent usda said moscow alreadi purchas 25 mln tonn grain deliveri 1986 87 includ 14 mln tonn wheat 12 mln tonn coars grain reuter 
+1,usda estim 1986 87 orang juic yield 1 50 gal per box florida crop date text 
-1,pegasu gold lt pgulf start mill montana jefferson citi mont march 27 pegasu gold inc said mill oper start montana tunnel open pit gold silver zinc lead mine near helena start three month ahead schedul six mln dlr budget compani said origin capit cost mine 57 5 mln dlr came 51 5 mln dlr compani said start period mill expect produc 106 000 ounc gold 1 700 000 ounc silver 26 000 ton zinc 5 700 ton lead annual basi 4 300 000 ton ore compani said reuter 
-1,nippon steel inland discuss u joint ventur tokyo march 11 nippon steel corp lt nstc lt inland steel co u negoti set joint steel ventur indiana nippon steel spokesman said declin give detail sever local newspap report joint ventur would capitalis 150 mln dlr own 60 pct inland 40 pct nippon steel annual product capac one mln tonn steel suppli car maker reuter 
-1,u mint seek offer copper nickel washington april 7 u mint said seek offer 3 701 000 lb electrolyt copper 629 000 lb electrolyt cut nickel cathod briquett intend purchas said metal deliveri week may 11 olin corp east alton ill offer copper due 1100 hr edt april 21 offer nickel due 1100 hr edt april 14 mint said firm submit offer select receiv payment standard check wire transfer award determin whichev two method cost advantag base cost money time minimum accept period solicit three calendar day copper 10 calendar day nickel mint said reuter 
-1,steel technolog lt sttx joint ventur louisvil ky march 30 steel technolog inc said sign agreement mitsui co ltd lt mitsi subsidiari establish joint ventur corpor call mi tech steel inc mitsui subsidiari mitsui co usa inc mitsui steel develop co inc steel technolog 50 pct new compani compani said mi tech steel construct oper steel servic center facil establish serv japanes domest automobil applianc part manufactur u compani said initi process center locat near murfreesboro tenn expect begin oper fall 1987 steel technolog said daryl elser presid steel technolog presid new compani said reuter 
+1,frost expect damag poland wheat warsaw march 4 poland winter wheat like surviv recent frost impact cold known late april polish meteorolog institut said varieti winter wheat sown poland surviv ground temperatur low minu 20 degre c spokesman teresa tomaszewska told reuter even though earlier thin protect layer snow mainli melt februari air temperatur minu 30 c harm said ad wheat still damag cold spell march april young shoot may expos night frost reuter 
+1,licht see stagnant european beet area ratzeburg march 11 overal area devot sugar beet europ forecast remain stagnant year 7 22 mln hectar compar 7 21 mln ha 1986 west german statistician f licht said fear recent steep rise sugar price would mark effect plant intent year licht said judg first estim effect probabl minim total beet area european commun forecast fall two pct 1 85 mln ha 1 89 mln 1986 total western europ area put 2 49 mln ha 2 50 mln 1986 eastern europ area forecast 4 73 mln ha 4 72 mln individu west europ countri estim 1 000 hectar 1986 figur bracket belgium luxembourg 114 118 denmark 69 69 franc 419 421 greec 35 44 ireland 36 38 itali 270 275 netherland 129 138 portug 1 1 spain 192 190 u k 200 201 west germani 385 399 austria 32 28 finland 30 31 sweden 51 52 switzerland 15 14 turkey 355 340 yugoslavia 160 136 eastern europ plant forecast follow ussr 3400 3440 albania 10 9 bulgaria 52 50 czechoslovakia 195 196 east germani 210 205 hungari 108 96 poland 460 440 romania 295 280 basi averag yield year licht said area forecast point total european beet sugar crop 1987 88 29 8 mln tonn raw valu 31 4 mln tonn 1986 87 licht said sugar yield fairli high last season thank favour weather increas chanc signific reduct product 1987 88 base averag yield ec beet sugar product could fall nearli 10 pct year 13 5 mln tonn 14 9 mln 1986 87 total western europ product could 16 9 mln tonn 18 1 mln eastern europ product could 12 9 mln tonn 13 3 mln 1986 87 reuter 
-1,u miner lt usmx commiss new gold mine denver june 29 u miner explor co said pegasu gold inc lt pgul spokan wash offici commiss new gold zinc lead produc mine u miner said new montana tunnel mine near helena mont expect reach full product august 1987 u miner said mine design oper averag 12 500 ton ore per day project produc 95 000 ounc gold 1988 plu signific quantiti silver lead zinc u miner said 50 pct net profit royalti interest mine payback develop cost reuter 
-1,econom spotlight mitsubishi heavi fight back tokyo march 12 intern effort redirect japan export driven economi toward domest consumpt face heavi go countri largest defenc contractor world biggest shipbuild anyth go mitsubishi heavi industri ltd lt mith mhi began make ship iron good japan militari ruler 130 year ago respond strong yen redoubl effort maintain share export market sell best qualiti cheapest product everyon buy mhi presid yotaro iida said although two mhi main busi shipbuild power plant construct hit hard yen 40 pct rise dollar compani plan abandon iida told reuter interview big activ aircraft compon manufactur perform well mhi account half money tokyo spend defenc procur year made utmost effort among world manufactur improv product said may surpris come see plant outsid old insid ultra modern robot comput secur analyst major secur hous agre mhi pare cost quickli competitor compani slash workforc 47 000 86 000 1976 despit cost cut mhi expect profit drop 40 pct 30 billion yen current fiscal year end march 31 1985 86 record 50 14 billion includ gain sale mhi stake mitsubishi motor corp lt mimt 49 billion yen iida optimist futur howev said resurg demand middl east follow recent recoveri oil price coupl persist demand power plant develop countri help mhi restor export sale ratio past decad averag 30 pct mhi export sale ratio fell 25 9 pct half year end last septemb 35 36 pct five year ago china promis market although mhi also consid non oil produc develop countri major custom custom seen troubl due lack foreign currenc iida said ad felt mhi could sell market japanes govern financi support also financ plant recov invest product sale strategi iida said could prove popular futur ship mhi fight back low price south korean competit build technolog advanc carrier carri liquefi natur ga product difficult transport shipbuild associ offici told reuter mhi world largest shipbuild term order capac domest mhi involv 12 nation project includ develop nuclear fusion reactor launch vehicl man made satellit biggest contractor japan defenc agenc f 15 f 14 jet fighter missil although built licenc u firm mhi head five japanes compani seek develop countri fighter plane replac current use f 1 support fighter late 1990 militari expert said washington put strong pressur tokyo buy u plane either mcdonnel dougla corp f 18 gener dynam corp f 16 reduc japan huge trade surplu u might good idea jointli produc plane u maker japan support u defenc umbrella iida said mhi also plan cooper u strateg defenc initi space defenc program particip project move research stage said u seek japan technolog support fiscal 1985 86 aircraft account 17 1 pct mhi sale shipbuild 17 pct power plant 27 9 pct iida said ideal ratio power plant 30 pct aircraft special vehicl 25 pct shipbuild 15 pct remain 30 pct iida said want shift domest focu away heavi machineri sold manufactur toward household good declin specifi product end year may find brand name daili product although mean run away mainstream busi said reuter 
-1,noranda begin salvag oper murdochvil toronto april 9 lt noranda inc said began salvag oper murdochvil quebec mine fire last week kill one miner caus 10 mln dlr damag anoth 56 miner trap underground long 24 hour brought safeti noranda said caus full extent damag still unknown said know fire destroy 6 000 feet conveyor belt noranda said work crew begun secur ramp lead zone fire locat compani said extrem heat fire caus sever rock degrad along sever ramp drift mine noranda estim secur oper zone complet end april noranda said quebec health safeti commiss quebec provinci polic noranda conduct investig fire product mine suspend investig complet copper mine smelter produc 72 000 ton copper anod 1986 employ 680 peopl smelter continu oper avail concentr stockpil suppli noranda said reuter reuter 
-1,six kill south african gold mine accid johannesburg oct 19 six black miner kill two injur rock fall three km underground south african gold mine owner said sunday lt rand mine properti ltd one south africa big six mine compani said statement accid occur saturday morn lt east rand proprietari mine ltd mine boksburg 25 km east johannesburg compani spokesman could elabor short statement reuter 
